66,Vas,2024.08.16.23.47.33.472,63,Think about walking in the rain. How much do you like walking in the rain?,Dislike extremely,Like extremely,0,100
66,Vas,2024.08.16.23.47.34.682,21,Think about watching your favourite movie. How much do you like watching your favourite movie?,Dislike extremely,Like extremely,0,100
66,Vas,2024.08.16.23.47.36.071,82,Think about a warm fire on a cold day. How much do you like a warm fire on a cold day?,Dislike extremely,Like extremely,0,100
66,Vas,2024.08.16.23.47.37.037,80,Think about the sound of a car alarm. How much do you like the sound of a car alarm?,Dislike extremely,Like extremely,0,100
66,GLMS ,2024.08.16.23.47.40.913,65,Think of listening to a heavy metal song with headphones on maximum volume.
66,GLMS ,2024.08.16.23.47.45.377,68,Think of staring directly at the sun through binoculars
66,Vas,null,50,How hungry are you right now?,Not at all hungry,Extremely hungry,0,100
66,Vas,null,50,How full are you right now?,Not at all full,Extremely full,0,100
66,Vas,null,50,How thirsty are you right now?,Not at all thirsty,Extremely thirsty,0,100
66,Vas,null,50,How happy are you right now?,Not at all happy,Extremely happy,0,100
66,Vas,null,50,How anxious are you right now?,Not at all anxious,Extremely anxious,0,100
66,Vas,null,50,How tired are you right now?,Not at all tired,Extremely tired,0,100
66,Vas,null,50,How much do you like Sample 667?,Dislike extremely,Like extremely,0,100
66,GLMS ,null,0,How sweet is Sample 667?
66,GLMS ,null,0,How bitter is Sample 667?
66,GLMS ,null,0,How sour is Sample 667?
66,GLMS ,null,0,How salty is Sample 667?
66,Vas,null,50,How much do you like Sample 312?,Dislike extremely,Like extremely,0,100
66,GLMS ,null,0,How sweet is Sample 312?
66,GLMS ,null,0,How bitter is Sample 312?
66,GLMS ,null,0,How sour is Sample 312?
66,GLMS ,null,0,How salty is Sample 312?
66,Vas,null,50,How much do you like Sample 265?,Dislike extremely,Like extremely,0,100
66,GLMS ,null,0,How sweet is Sample 265?
66,GLMS ,null,0,How bitter is Sample 265?
66,GLMS ,null,0,How sour is Sample 265?
66,GLMS ,null,0,How salty is Sample 265?
66,Vas,null,50,How much do you like Sample 720?,Dislike extremely,Like extremely,0,100
66,GLMS ,null,0,How sweet is Sample 720?
66,GLMS ,null,0,How bitter is Sample 720?
66,GLMS ,null,0,How sour is Sample 720?
66,GLMS ,null,0,How salty is Sample 720?
